ProductID,ProductName,ProductBrand,Gender,Price (INR),Description,PrimaryColor,Product Category,Product Category Description,rating,stock,SKU,joinedat,discount,properties
10155735,Indian Terrain Men Off-White & Red Slim Fit Checked Linen Casual Shirt,Indian Terrain,Men,1304,"Off-White and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red,Shirt,Shirt,2.2,17,Shi023,"01/13/2022, 02:52:51",31.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10081401,Annabelle by Pantaloons Women Navy Blue Fit and Flare Dress,Annabelle by Pantaloons,Women,679,"Navy Blue solid knitted fit and flare %S, has a round neck, short sleeves, concealed zip closure, and flared hem",Blue,Pant,Short,2.0,41,Pan002,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10144367,Roadster Women Navy Blue Striped Mandarin Collar T-shirt,Roadster,Women,699,"Navy Blue striped T-shirt, has a mandarin collar, and long sleeves",Blue,T-shirt,T-shirt,3.6,55,T-s015,"01/13/2022, 02:52:51",4.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10167911,Kraus Jeans Women K4014 Navy Blue Skinny Fit High-Rise Clean Look Jeans,Kraus Jeans,Women,947,"Navy Blue dark wash 5-pocket high-rise jeans with side striped detail, clean look, light fade, has a button and zip closure, waistband with belt loops, frayed hem",Blue,Jean,Jean,1.4,45,Jea014,"01/13/2022, 02:52:51",42.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10052311,Titan Women Maroon Analogue Watch 95062WD01,Titan,Women,8396,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Gold-Toned bracelet style, stainless steel strap with a butterfly closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Maroon,Watch,Bra,1.2,88,Wat007,"01/13/2022, 02:52:51",20.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10206749,W Women Purple & Golden Printed Straight Kurta,W,Women,1799,"Purple and golden printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem and side slits", Gold,Kurta,Kurta,3.8,73,Kur007,"01/13/2022, 02:52:51",14.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10235661,Kvsfab Women Black Fit and Flare Dress,Kvsfab,Women,1259,"Black printed woven fit and flare dress, has a V-neck, short sleeves, and flared hem", Black,Dress,Dress,2.4,46,Dre008,"01/13/2022, 02:52:51",6.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10020223,Parx Men Blue Solid Regular-Fit Single-Breasted Suit,Parx,Men,3599,"Blue solid party suitBlue solid regular-fit tuxedo blazer, has a shawl collar, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue,Suit,Trousers,4.0,5,Sui004,"01/13/2022, 02:52:51",19.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10203031,Parx Men White & Black Printed Polo T-shirt,Parx,Men,599,"White and black printed T-shirt, has a polo collar, and short sleeves", Black,T-shirt,T-shirt,2.3,14,T-s016,"01/13/2022, 02:52:51",46.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10178389,Canary London Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,Canary London,Men,959,"Blue medium wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,3.4,91,Jea015,"01/13/2022, 02:52:51",12.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10132681,Crocs Women Brown Solid Open Toe Flats,Crocs,Women,1995,"A pair of brown open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by Brand/Manufacturer", Brown,Flat,Flat,2.1,10,Fla004,"01/13/2022, 02:52:51",41.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10109009,Alena Women Navy Blue Printed Straight Kurta,Alena,Women,703,"Navy Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits",Blue,Kurta,Kurta,3.9,57,Kur008,"01/13/2022, 02:52:51",42.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10234367,GNIST Women Pink Solid Heels,GNIST,Women,949,"A pair of pink open toe heels, has mid-top styling, closed back detailSynthetic Patent upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 1 monthWarranty provided by brand/manufacturer", Pink,Heels,Heels,4.6,87,Hee005,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10196925,Zink London Women Blue Solid Top,Zink London,Women,389,"Blue solid knitted regular  top, has a round neck, and short sleeves",Blue,Top,Top,3.5,68,Top005,"01/13/2022, 02:52:51",28.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10193959,Global Desi Women Pink Printed A-Line Kurta,Global Desi,Women,599,"Pink printed A-line kurta, has a keyhole neck, three-quarter sleeves, straight hem, and side slits", Pink,Kurta,Kurta,3.6,98,Kur009,"01/13/2022, 02:52:51",27.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10235295,Soie Women Lime Green Printed Lounge T-shirts NT-120,Soie,Women,616,"Lime green printed lounge t-shirts, has a round neck, short sleeves.", Green,T-shirt,T-shirt,3.4,84,T-s017,"01/13/2022, 02:52:51",17.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10020719,Rocia Women Brown Striped Sandals,Rocia,Women,1592,"A pair of brown open toe sandals, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown,Sandal,Sandal,2.7,8,San001,"01/13/2022, 02:52:51",45.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10143975,Chkokko Men Black Solid Round Neck Training T-shirt,Chkokko,Men,649,"Black solid training T-shirt, has a round neck, and long sleeves", Black,T-shirt,T-shirt,1.4,12,T-s018,"01/13/2022, 02:52:51",10.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10137227,Puma Men Black Magnum IDP Sneakers,Puma,Men,1899,"A pair of black running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black,Sneaker,Shoe,1.5,74,Sne005,"01/13/2022, 02:52:51",25.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10248573,Puma Men Navy Blue & Black Prego IDP Sports Sandals,Puma,Men,1379,"Product DetailsA pair of navy blue & black sports sandals, secured with a Velcro closureSynthetic upperCushioned footbedTextured outsoleWarranty: 3 monthsWarranty provided by Brand Owner / Manufacturer owner / manufacturer",Blue,Sandal,Sandal,3.6,72,San002,"01/13/2022, 02:52:51",35.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10186841,AURELIA Women Green & Golden Printed Kurta with Palazzos & Dupatta,AURELIA,Women,1999,"Green and golden printed kurta with palazzos and dupattaGreen and golden printed straight knee length kurta with sequinned detail, has a round neck, three-quarter sleeves, side slitsGreen and golden printed palazzos, has partially elasticated waistband, slip-on closureGreen solid dupatta, has taping border", Green,Kurta,Kurta,3.6,81,Kur010,"01/13/2022, 02:52:51",34.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10259285,MomToBe Women Blue Printed Straight Maternity Kurta,MomToBe,Women,996,"Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem, and side slits",Blue,Kurta,Kurta,3.6,54,Kur011,"01/13/2022, 02:52:51",22.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10236551,amraoo Women Brown Art Silk Printed Dupatta,amraoo,Women,799,Brown printed Dupatta and has a printed border, Brown,Dupatta,Dupatta,2.3,52,Dup002,"01/13/2022, 02:52:51",23.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10136149,Indian Terrain Boys Beige Printed Regular Shorts,Indian Terrain,Boys,494,"Beige printed mid-rise regular shorts, has 4 pockets, and button closure", Beige,Shorts,Shorts,4.8,13,Sho002,"01/13/2022, 02:52:51",12.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10256055,STREET 9 Women Maroon & Off-White Printed A-Line Top,STREET 9,Women,419,"Maroon and off-white printed woven A-Line top, has a round neck, long sleeves, high-low hem", White,Top,Top,4.2,58,Top006,"01/13/2022, 02:52:51",17.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10213955,United Colors of Benetton Girls Pink Solid Leggings,United Colors of Benetton,Girls,699,"Pink solid ankle length leggings with side-taping detail, has an elasticated waistband with slip-on closure", Pink,Legging,Legging,4.2,1,Leg001,"01/13/2022, 02:52:51",47.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10138935,Indian Terrain Boys White & Navy Blue Regular Fit Printed Casual Shirt,Indian Terrain,Boys,519,"White and navy blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue,Shirt,Shirt,3.2,32,Shi024,"01/13/2022, 02:52:51",35.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10187185,WROGN Men Grey Printed Bomber Jacket,WROGN,Men,1439,"Grey printed jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and unlined ", Grey,Jacket,Jacket,2.3,74,Jac006,"01/13/2022, 02:52:51",0.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10268415,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,Calvin Klein Jeans,Men,2799,"Black solid T-shirt, has a round neck, and short sleeves", Black,Jean,T-shirt,2.9,83,Jea016,"01/13/2022, 02:52:51",14.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10019615,Carlton London Women Blue & White Floral Print A-Line Dress,Carlton London,Women,850,"Blue and white printed woven A-line dress, has shoulder straps, concealed zip closure, an attached lining, and flared hemComes with a belt",Blue,Dress,Belt,1.7,74,Dre009,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10121023,Flying Machine Men White Solid Polo Collar T-shirt,Flying Machine,Men,539,"White solid T-shirt, has a polo collar, and short sleeves", White,T-shirt,T-shirt,4.9,43,T-s019,"01/13/2022, 02:52:51",49.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10136667,Mast & Harbour Women Yellow Embroidered Detail Sweatshirt,Mast & Harbour,Women,1299,"Yellow solid sweatshirt with embroidered detail, has a round neck, long sleeves straight hem", Red,Sweatshirt,Sweatshirt,4.0,63,Swe008,"01/13/2022, 02:52:51",9.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10052245,Titan Men Blue Analogue Watch 90099SL01,Titan,Men,9995,"Display: AnalogueMovement: ElectronicPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Blue regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue,Watch,Bra,3.6,25,Wat008,"01/13/2022, 02:52:51",23.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10154699,Indian Terrain Men Brown & Navy Blue Chiseled Fit Checked Casual Shirt,Indian Terrain,Men,944,"Brown and Navy Blue checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,5.0,25,Shi025,"01/13/2022, 02:52:51",35.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10029303,Geox Women Beige Perforated Leather Sneakers,Geox,Women,3499,"A pair of round-toe beige sneakers, has regular styling, lace-up detailLeather upper with perforationsCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Beige,Sneaker,Sneaker,2.7,4,Sne006,"01/13/2022, 02:52:51",49.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10166481,URBANE Women Black Solid Heels,URBANE,Women,2099,"A pair of black open toe sandals, has mid-top styling, open back detailSynthetic Patent upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer", Black,Heels,Sandal,4.8,91,Hee006,"01/13/2022, 02:52:51",39.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10092083,Roadster Men Navy Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,599,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,2.8,29,Jea017,"01/13/2022, 02:52:51",5.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10018311,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,647,"Grey printed casual shirt, has a spread collar, long sleeves, button placket, curved hem and one patch pocket", Grey,Shirt,Shirt,4.2,83,Shi026,"01/13/2022, 02:52:51",44.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10241785,Louis Philippe Men Charcoal Grey & Black Checked Slim Fit Formal Suit,Louis Philippe,Men,11569,"A Premium wrinkle free collection designed to keep you uncrushed all day. Impeccably tailored for the man on the move. Introducing a collection of wrinkle free formal wear that truly goes the distance. For an impeccable experience, no matter where your journey takes you. Rooted in functionality , versatility and style || 100% Premium Cotton, Wrinkle Free, Engineered for all day comfortCharcoal grey and black checked formal suitCharcoal grey and black formal blazer has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, and an attached liningCharcoal grey and black mid-rise trousers, has four pockets, a zip fly with button closure, a waistband with belt loops.Comes with a lapel pin", Black,Suit,Trousers,4.1,93,Sui005,"01/13/2022, 02:52:51",38.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10207063,W Women Maroon & Golden Printed Straight Kurta,W,Women,1799,"Maroon and golden printed straight kurta, has a keyhole neck with button closure, three-quarter sleeves, straight hem, and side slits", Maroon,Kurta,Kurta,4.2,50,Kur012,"01/13/2022, 02:52:51",9.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10121129,Flying Machine Men Charcoal Grey & Off-White Printed Round Neck T-shirt,Flying Machine,Men,494,"Charcoal grey and Off-white printed t-shirt, has a round neck, short sleeves", White,T-shirt,T-shirt,4.5,26,T-s020,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10206809,W Women Green & Navy Blue Printed Anarkali Kurta,W,Women,1839,"Green and navy blue printed ankle-length anarkali kurta with sequinned detail, has a keyhole neck, three-quarter sleeves, and flared hem",Blue,Kurta,Kurta,4.1,3,Kur013,"01/13/2022, 02:52:51",37.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10071507,Friskers Men Blue Printed Round Neck T-shirt,Friskers,Men,610,"Blue printed T-shirt, has a round neck, and long sleeves",Blue,T-shirt,T-shirt,2.8,90,T-s021,"01/13/2022, 02:52:51",40.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10074451,Kittens Boys Blue Slip-On Sneakers,Kittens,Boys,949,"A pair of round-toe blue slip-on sneakers, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,Sneaker,Sneaker,4.1,38,Sne007,"01/13/2022, 02:52:51",10.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10185263,AURELIA Women Cream-Coloured & Sea Green Printed Straight Kurta,AURELIA,Women,519,"Cream-Coloured, Sea Green and red printed straight kurta, has a mandarin collar, button closure, three-quarter sleeves, high-low curved hem, and side slits", Green,Kurta,Kurta,2.1,41,Kur014,"01/13/2022, 02:52:51",28.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10274069,ONLY Women Burgundy Solid Regular Top,ONLY,Women,719,"Burgundy solid woven regular top, has a V-neck, short sleeves, button closure", Burgundy,Top,Top,2.8,60,Top007,"01/13/2022, 02:52:51",30.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10199825,MISH Women Multicoloured Candy Striped A-Line Top,MISH,Women,779,"Multicoloured striped woven A-line top with gathered detail, has a round neck, and sleeveless", Red,Top,Top,4.2,30,Top008,"01/13/2022, 02:52:51",14.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10152871,Indian Terrain Men Burgundy Slim Fit Checked Casual Shirt,Indian Terrain,Men,989,"Burgundy checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Burgundy,Shirt,Shirt,4.7,36,Shi027,"01/13/2022, 02:52:51",0.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10216861,Moda Rapido Women Navy Blue & Black Empire Dress,Moda Rapido,Women,549,"Navy blue and black printed woven empire dress, has a V-neck, short sleeves, and flared hem",Blue,Dress,Dress,4.1,48,Dre010,"01/13/2022, 02:52:51",3.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10267803,Calvin Klein Jeans Men White Solid Round Neck T-shirt,Calvin Klein Jeans,Men,1559,"White solid T-shirt, has a round neck, and short sleeves", White,Jean,T-shirt,2.3,49,Jea018,"01/13/2022, 02:52:51",0.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10125001,Hypernation Men Purple Solid Turtle Neck Slim Fit T-shirt,Hypernation,Men,699,"Purple solid T-shirt, has a turtle neck, and long sleeves", Purple,T-shirt,T-shirt,4.0,64,T-s022,"01/13/2022, 02:52:51",36.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10104825,Alena Women Grey & Yellow Printed A-Line Kurta,Alena,Women,759,"Grey and Yellow printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, and front slit", Yellow,Kurta,Kurta,3.0,75,Kur015,"01/13/2022, 02:52:51",30.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10046881,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,599,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,3.7,63,Jea019,"01/13/2022, 02:52:51",37.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10137235,Puma Unisex Navy Blue ST Runner v2 Full Sneakers,Puma,Unisex,2749,"A pair of round-toe navy blue sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,Sneaker,Sneaker,2.0,44,Sne008,"01/13/2022, 02:52:51",17.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10134393,Calvin Klein Men Green Solid Genuine Leather Belt,Calvin Klein,Men,3849,Black solid beltReversible: NoStretchable: NoSecured with a tang closure, Green,Belt,Belt,4.6,79,Bel004,"01/13/2022, 02:52:51",42.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10137995,KazarMax Women Pink & White Printed Slip-On Sneakers,KazarMax,Women,1124,"A pair of round-toe pink & white printed slip-on sneakers, has regular styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", White,Sneaker,Sneaker,3.8,33,Sne009,"01/13/2022, 02:52:51",20.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10159339,Soie Women Blue Printed Knee-Length Sleep Shirts NT-98BLUE-TINT-5,Soie,Women,891,"Blue printed knee-length sleep shirts, has a round neck, short sleeves.",Blue,Shirt,Shirt,2.5,36,Shi028,"01/13/2022, 02:52:51",35.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10274489,Calvin Klein Jeans Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Calvin Klein Jeans,Men,7799,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,2.5,63,Jea020,"01/13/2022, 02:52:51",34.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10247211,Flying Machine Boys Blue Solid Polo Collar T-shirt,Flying Machine,Boys,419,"Blue solid T-shirt, has a polo collar, and short sleeves",Blue,T-shirt,T-shirt,4.3,49,T-s023,"01/13/2022, 02:52:51",20.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10245051,Basics Men White Slim Fit Striped Casual Shirt,Basics,Men,1469,"White striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem", White,Shirt,Shirt,1.3,48,Shi029,"01/13/2022, 02:52:51",29.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10028179,Park Avenue Men Blue Slim Fit Striped Formal Shirt,Park Avenue,Men,854,"Blue striped formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue,Shirt,Shirt,1.9,83,Shi030,"01/13/2022, 02:52:51",36.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10111119,DressBerry Women Blue Washed Denim Jacket,DressBerry,Women,839,"Blue solid denim jacket with printed detail on the back, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, unlined",Blue,Dress,Jacket,2.8,40,Dre011,"01/13/2022, 02:52:51",13.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10206727,W Women Blue Printed Straight Kurta,W,Women,749,"Blue printed straight kurta, has a round neck with button closures, three-quarter roll-up sleeves, straight hem, and side slits",Blue,Kurta,Kurta,1.2,87,Kur016,"01/13/2022, 02:52:51",48.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10246059,Inc 5 Women Navy Blue Solid Open Toe Flats,Inc 5,Women,696,"A pair of navy blue open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 60 daysWarranty provided by brand/manufacturer",Blue,Flat,Flat,1.6,63,Fla005,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10144527,HIGHLANDER Men Navy Blue & Grey Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,"Navy Blue and Grey checked mid-rise trousers, button closure, and 4 pockets",Blue,Trousers,Trousers,2.0,51,Tro006,"01/13/2022, 02:52:51",18.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10029809,Force 10 Men Black Running Shoes,Force 10,Men,1599,"A pair of black running sports shoes, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsole", Black,Shoe,Shoe,1.1,67,Sho001,"01/13/2022, 02:52:51",10.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10205751,Oxolloxo Women Orange Printed Flared Midi Skirt,Oxolloxo,Women,584,"Orange printed midi skirt, has a flared hem, slip-on closure, inner lining, asymmetric hem", Red,Skirt,Skirt,1.5,56,Ski002,"01/13/2022, 02:52:51",47.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10255065,DEYANN Men Black & White Printed Kurta with Churidar,DEYANN,Men,1377,"Black and White printed kurta with churidarBlack and red straight knee length kurta, has a mandarin collar, long sleeves, straight hemWhite solid churidar, drawstring closure", Black,Churidar,Churidar,1.1,28,Chu002,"01/13/2022, 02:52:51",27.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10110901,DressBerry Women Black Solid Heels,DressBerry,Women,1649,"A pair of black open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a slim heelWarranty: 1 monthWarranty provided by brand/manufacturer", Black,Heels,Heels,3.7,93,Hee007,"01/13/2022, 02:52:51",23.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10058397,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1899,"Blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,4.7,26,Jea021,"01/13/2022, 02:52:51",46.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
